Age,Weight,Duration,Calories
20,76.0,25.0,147.0
22,74.0,9.0,32.0
28,89.0,22.0,134.0
23,63.0,15.0,79.0
23,74.0,15.0,44.0
70,76.0,19.0,123.0
60,60.0,3.0,14.0
34,47.0,25.0,144.0
27,67.0,4.0,17.0
20,70.0,21.0,136.0
37,92.0,16.0,86.0
24,79.0,24.0,122.0
25,62.0,14.0,68.0
79,92.0,22.0,166.0
30,81.0,10.0,33.0
35,67.0,29.0,206.0
56,57.0,25.0,161.0
26,107.0,30.0,191.0
33,54.0,12.0,59.0
58,105.0,8.0,45.0
28,66.0,12.0,60.0
30,58.0,28.0,188.0
24,62.0,15.0,63.0
52,51.0,15.0,86.0
57,73.0,5.0,22.0
68,102.0,21.0,190.0
39,90.0,14.0,55.0
50,88.0,11.0,44.0
50,67.0,5.0,19.0
33,46.0,6.0,24.0
63,66.0,25.0,153.0
58,72.0,11.0,61.0
59,83.0,27.0,185.0
20,66.0,9.0,43.0
70,65.0,27.0,192.0
71,102.0,22.0,179.0
37,56.0,18.0,110.0
33,74.0,4.0,14.0
28,91.0,30.0,207.0
25,88.0,19.0,84.0
69,72.0,20.0,129.0
23,82.0,4.0,5.0
60,82.0,5.0,29.0
55,78.0,23.0,171.0
29,76.0,17.0,88.0
30,58.0,19.0,89.0
50,74.0,30.0,236.0
36,84.0,17.0,75.0
35,86.0,17.0,80.0
38,101.0,8.0,32.0
40,75.0,26.0,146.0
50,58.0,4.0,17.0
26,78.0,25.0,148.0
23,75.0,22.0,99.0
78,53.0,18.0,124.0
69,86.0,28.0,249.0
25,81.0,2.0,6.0
69,70.0,6.0,27.0
33,77.0,2.0,5.0
26,102.0,14.0,60.0
55,64.0,29.0,184.0
58,95.0,23.0,176.0
36,85.0,23.0,157.0
26,73.0,1.0,3.0
20,54.0,28.0,179.0
63,64.0,13.0,65.0
73,70.0,18.0,105.0
21,61.0,22.0,125.0
46,71.0,20.0,110.0
46,75.0,16.0,70.0
24,76.0,19.0,91.0
35,82.0,23.0,141.0
24,72.0,5.0,13.0
20,58.0,14.0,60.0
61,89.0,27.0,187.0
30,70.0,4.0,6.0
22,82.0,27.0,152.0
59,55.0,2.0,9.0
26,73.0,14.0,72.0
54,60.0,14.0,76.0
30,69.0,6.0,25.0
43,80.0,10.0,53.0
40,70.0,11.0,54.0
56,87.0,22.0,146.0
21,72.0,18.0,90.0
22,51.0,29.0,194.0
71,79.0,19.0,128.0
33,91.0,17.0,70.0
20,92.0,13.0,46.0
76,109.0,14.0,94.0
51,87.0,10.0,40.0
20,69.0,2.0,2.0
73,58.0,6.0,31.0
23,89.0,16.0,86.0
20,67.0,5.0,17.0
22,67.0,21.0,100.0
36,67.0,23.0,135.0
73,58.0,2.0,8.0
24,73.0,3.0,3.0
27,90.0,28.0,170.0
45,52.0,8.0,34.0
73,81.0,22.0,165.0
54,80.0,20.0,110.0
38,70.0,13.0,59.0
20,69.0,17.0,80.0
42,88.0,2.0,5.0
60,70.0,5.0,22.0
73,84.0,3.0,13.0
22,82.0,19.0,82.0
60,54.0,7.0,33.0
32,51.0,12.0,69.0
21,73.0,20.0,63.0
41,74.0,4.0,10.0
66,71.0,20.0,133.0
50,77.0,29.0,222.0
59,40.0,10.0,55.0
74,51.0,5.0,27.0
22,62.0,21.0,124.0
41,88.0,19.0,101.0
24,55.0,30.0,193.0
23,69.0,22.0,106.0
33,90.0,21.0,130.0
27,84.0,6.0,18.0
59,99.0,25.0,199.0
41,93.0,23.0,153.0
44,113.0,3.0,13.0
66,100.0,17.0,118.0
26,56.0,21.0,136.0
29,83.0,28.0,126.0
34,82.0,3.0,9.0
60,82.0,24.0,172.0
22,62.0,27.0,179.0
20,83.0,7.0,22.0
64,77.0,6.0,22.0
78,76.0,22.0,138.0
56,52.0,16.0,92.0
20,77.0,23.0,94.0
50,60.0,19.0,112.0
36,82.0,25.0,147.0
27,58.0,28.0,196.0
38,99.0,16.0,94.0
25,75.0,9.0,24.0
64,92.0,21.0,153.0
28,87.0,24.0,105.0
26,90.0,17.0,110.0
56,90.0,3.0,13.0
55,68.0,2.0,7.0
23,58.0,16.0,70.0
65,52.0,21.0,142.0
44,95.0,3.0,11.0
20,80.0,6.0,11.0
52,86.0,26.0,155.0
41,57.0,17.0,85.0
34,67.0,14.0,68.0
65,92.0,24.0,176.0
37,69.0,26.0,155.0
25,54.0,13.0,52.0
29,91.0,3.0,12.0
24,68.0,16.0,87.0
27,77.0,30.0,195.0
41,88.0,29.0,212.0
36,93.0,15.0,80.0
26,90.0,24.0,137.0
53,84.0,22.0,148.0
68,100.0,11.0,84.0
41,61.0,28.0,166.0
30,79.0,12.0,52.0
20,74.0,27.0,153.0
21,66.0,9.0,42.0
44,79.0,6.0,22.0
49,72.0,8.0,34.0
33,57.0,18.0,99.0
78,76.0,21.0,160.0
79,83.0,13.0,74.0
63,111.0,16.0,98.0
22,57.0,1.0,3.0
23,82.0,21.0,107.0
21,100.0,21.0,97.0
39,81.0,16.0,55.0
22,64.0,19.0,101.0
36,90.0,10.0,30.0
27,62.0,5.0,20.0
25,60.0,25.0,168.0
24,77.0,1.0,1.0
72,79.0,23.0,163.0
39,79.0,22.0,118.0
55,95.0,19.0,123.0
25,67.0,15.0,74.0
20,80.0,21.0,106.0
22,54.0,3.0,14.0
24,103.0,11.0,47.0
71,56.0,10.0,52.0
79,94.0,27.0,234.0
50,95.0,11.0,60.0
23,84.0,21.0,105.0
66,86.0,25.0,196.0
74,115.0,23.0,214.0
49,105.0,12.0,68.0
24,96.0,25.0,147.0
48,94.0,14.0,88.0
20,104.0,30.0,181.0
33,95.0,15.0,58.0
44,70.0,17.0,105.0
74,80.0,15.0,78.0
37,84.0,15.0,76.0
28,94.0,17.0,90.0
38,88.0,15.0,64.0
28,88.0,4.0,12.0
30,114.0,22.0,174.0
53,98.0,2.0,7.0
62,67.0,3.0,13.0
46,72.0,4.0,17.0
35,57.0,12.0,60.0
61,55.0,14.0,78.0
45,95.0,17.0,89.0
53,52.0,23.0,131.0
20,54.0,4.0,10.0
73,93.0,24.0,204.0
38,75.0,14.0,65.0
28,57.0,8.0,31.0
37,59.0,20.0,132.0
23,60.0,22.0,105.0
38,61.0,25.0,157.0
40,102.0,5.0,23.0
28,81.0,25.0,174.0
70,55.0,10.0,48.0
42,75.0,21.0,105.0
24,66.0,14.0,60.0
21,54.0,19.0,105.0
63,61.0,30.0,202.0
27,58.0,16.0,73.0
52,71.0,19.0,109.0
59,58.0,18.0,101.0
24,62.0,4.0,14.0
44,79.0,21.0,120.0
31,87.0,27.0,204.0
51,59.0,2.0,8.0
42,82.0,15.0,52.0
29,63.0,27.0,179.0
23,91.0,27.0,167.0
29,94.0,4.0,7.0
25,87.0,18.0,87.0
52,89.0,4.0,8.0
71,84.0,14.0,94.0
79,61.0,5.0,22.0
60,59.0,28.0,176.0
30,53.0,24.0,135.0
27,66.0,12.0,57.0
55,99.0,16.0,88.0
47,105.0,26.0,175.0
20,71.0,3.0,9.0
79,82.0,13.0,90.0
24,70.0,29.0,128.0
38,51.0,28.0,177.0
63,45.0,2.0,9.0
71,58.0,24.0,174.0
20,79.0,14.0,56.0
60,88.0,27.0,218.0
76,93.0,8.0,52.0
48,79.0,25.0,156.0
33,98.0,30.0,205.0
51,104.0,25.0,180.0
20,64.0,15.0,81.0
22,58.0,8.0,34.0
63,87.0,12.0,69.0
33,83.0,23.0,115.0
22,80.0,5.0,13.0
47,89.0,18.0,93.0
22,64.0,17.0,81.0
28,78.0,8.0,26.0
38,66.0,9.0,43.0
50,59.0,5.0,24.0
20,93.0,11.0,49.0
21,49.0,8.0,36.0
65,68.0,6.0,25.0
20,86.0,11.0,37.0
25,74.0,27.0,144.0
31,82.0,25.0,168.0
39,67.0,17.0,77.0
34,81.0,9.0,41.0
73,76.0,4.0,19.0
28,87.0,13.0,61.0
57,89.0,18.0,99.0
59,80.0,15.0,66.0
70,83.0,27.0,216.0
20,68.0,23.0,118.0
25,63.0,4.0,14.0
23,66.0,16.0,80.0
23,50.0,21.0,100.0
28,88.0,20.0,124.0
52,56.0,21.0,136.0
56,90.0,25.0,160.0
38,61.0,23.0,132.0
44,69.0,10.0,33.0
58,60.0,17.0,99.0
51,48.0,28.0,191.0
66,77.0,6.0,19.0
59,107.0,23.0,183.0
54,88.0,8.0,42.0
21,78.0,14.0,75.0
24,93.0,17.0,112.0
77,66.0,21.0,147.0
53,93.0,3.0,8.0
51,96.0,25.0,214.0
64,69.0,12.0,66.0
51,81.0,8.0,31.0
21,64.0,15.0,70.0
22,49.0,5.0,19.0
53,88.0,12.0,64.0
59,69.0,23.0,151.0
20,67.0,3.0,9.0
63,78.0,26.0,192.0
60,95.0,2.0,5.0
53,78.0,6.0,28.0
69,86.0,14.0,93.0
27,82.0,18.0,103.0
75,88.0,11.0,72.0
36,74.0,16.0,77.0
23,70.0,25.0,121.0
28,96.0,25.0,167.0
25,81.0,15.0,53.0
76,114.0,7.0,50.0
73,73.0,11.0,67.0
31,62.0,13.0,61.0
43,85.0,9.0,29.0
72,62.0,17.0,110.0
31,65.0,22.0,97.0
72,59.0,5.0,23.0
75,63.0,25.0,170.0
24,83.0,5.0,16.0
32,60.0,25.0,158.0
30,82.0,19.0,100.0
27,66.0,30.0,174.0
74,67.0,6.0,27.0
67,67.0,4.0,16.0
31,91.0,17.0,86.0
35,58.0,7.0,35.0
27,61.0,7.0,25.0
26,101.0,17.0,47.0
60,62.0,17.0,90.0
32,78.0,2.0,2.0
23,87.0,3.0,7.0
37,95.0,29.0,250.0
28,81.0,30.0,186.0
24,70.0,2.0,6.0
66,74.0,16.0,97.0
28,64.0,19.0,89.0
25,54.0,6.0,26.0
31,69.0,14.0,65.0
34,60.0,5.0,23.0
40,42.0,3.0,12.0
21,78.0,28.0,150.0
43,60.0,17.0,96.0
44,89.0,14.0,58.0
47,55.0,3.0,11.0
28,50.0,29.0,185.0
23,65.0,24.0,123.0
31,75.0,27.0,237.0
67,71.0,21.0,122.0
21,58.0,24.0,145.0
23,58.0,21.0,118.0
42,58.0,19.0,99.0
24,74.0,17.0,67.0
52,92.0,3.0,15.0
44,76.0,28.0,182.0
54,66.0,10.0,48.0
25,86.0,28.0,165.0
35,88.0,26.0,174.0
75,77.0,25.0,165.0
27,95.0,8.0,26.0
65,98.0,28.0,251.0
42,75.0,28.0,202.0
21,83.0,9.0,34.0
28,53.0,13.0,68.0
43,89.0,16.0,94.0
52,97.0,7.0,39.0
50,93.0,23.0,146.0
27,50.0,19.0,102.0
21,61.0,21.0,94.0
51,66.0,6.0,23.0
20,60.0,12.0,68.0
35,70.0,22.0,130.0
26,58.0,13.0,60.0
30,64.0,11.0,45.0
69,86.0,7.0,38.0
52,99.0,7.0,33.0
35,59.0,10.0,44.0
57,98.0,29.0,266.0
42,92.0,2.0,8.0
64,50.0,6.0,29.0
31,93.0,13.0,59.0
38,74.0,22.0,134.0
46,64.0,3.0,15.0
37,59.0,8.0,38.0
33,101.0,1.0,3.0
23,75.0,2.0,6.0
21,62.0,25.0,147.0
25,95.0,28.0,166.0
69,78.0,12.0,60.0
67,59.0,25.0,173.0
57,60.0,14.0,76.0
46,76.0,2.0,6.0
21,56.0,18.0,111.0
20,90.0,16.0,67.0
53,95.0,4.0,21.0
29,59.0,9.0,41.0
25,84.0,1.0,2.0
78,72.0,1.0,3.0
48,80.0,22.0,148.0
43,54.0,15.0,67.0
62,84.0,4.0,17.0
31,66.0,24.0,133.0
69,68.0,22.0,137.0
37,58.0,12.0,53.0
79,66.0,13.0,79.0
32,63.0,4.0,14.0
54,55.0,28.0,201.0
54,89.0,11.0,62.0
26,52.0,8.0,35.0
38,77.0,25.0,146.0
64,83.0,17.0,95.0
61,87.0,29.0,230.0
34,87.0,24.0,148.0
63,113.0,26.0,227.0
65,73.0,4.0,16.0
79,94.0,23.0,178.0
35,78.0,12.0,62.0
27,73.0,25.0,131.0
35,70.0,6.0,30.0
34,56.0,25.0,168.0
42,74.0,17.0,91.0
61,76.0,21.0,121.0
44,96.0,16.0,86.0
26,71.0,4.0,8.0
24,56.0,6.0,19.0
24,67.0,21.0,112.0
76,116.0,10.0,70.0
39,121.0,6.0,18.0
65,77.0,26.0,237.0
20,74.0,18.0,67.0
63,96.0,3.0,9.0
59,80.0,17.0,113.0
22,79.0,21.0,82.0
23,55.0,20.0,120.0
66,49.0,18.0,121.0
43,79.0,6.0,25.0
20,58.0,5.0,20.0
59,81.0,5.0,17.0
56,80.0,17.0,82.0
45,76.0,4.0,17.0
21,102.0,3.0,7.0
75,51.0,22.0,151.0
24,91.0,6.0,16.0
38,63.0,24.0,150.0
25,66.0,11.0,62.0
41,60.0,11.0,42.0
32,85.0,11.0,37.0
28,65.0,2.0,7.0
59,93.0,11.0,56.0
59,80.0,6.0,29.0
28,77.0,25.0,161.0
23,80.0,22.0,104.0
38,81.0,4.0,12.0
20,71.0,22.0,124.0
20,61.0,30.0,189.0
61,91.0,8.0,41.0
21,78.0,2.0,3.0
21,50.0,2.0,7.0
44,69.0,24.0,128.0
61,79.0,4.0,18.0
24,67.0,4.0,12.0
49,58.0,15.0,88.0
71,93.0,13.0,86.0
52,58.0,16.0,68.0
32,70.0,9.0,38.0
47,81.0,17.0,98.0
42,65.0,23.0,150.0
59,93.0,8.0,46.0
37,57.0,27.0,171.0
42,66.0,20.0,124.0
25,81.0,29.0,202.0
23,67.0,11.0,51.0
29,57.0,26.0,189.0
23,78.0,17.0,106.0
70,68.0,23.0,121.0
72,68.0,3.0,11.0
56,56.0,19.0,109.0
21,58.0,4.0,8.0
47,75.0,6.0,23.0
25,80.0,22.0,83.0
32,73.0,18.0,101.0
62,67.0,12.0,71.0
57,82.0,23.0,151.0
33,92.0,15.0,78.0
21,102.0,10.0,39.0
60,87.0,13.0,67.0
50,59.0,14.0,81.0
35,67.0,4.0,9.0
58,62.0,7.0,32.0
20,79.0,10.0,34.0
30,97.0,17.0,80.0
22,91.0,9.0,34.0
77,67.0,28.0,202.0
38,72.0,5.0,12.0
61,74.0,10.0,43.0
37,61.0,10.0,45.0
39,43.0,2.0,10.0
22,88.0,10.0,23.0
51,71.0,13.0,69.0
37,83.0,2.0,7.0
55,105.0,15.0,73.0
64,88.0,1.0,4.0
55,63.0,9.0,47.0
36,65.0,23.0,130.0
43,96.0,26.0,197.0
21,67.0,20.0,116.0
51,58.0,26.0,187.0
35,71.0,1.0,4.0
66,67.0,9.0,45.0
25,93.0,23.0,97.0
20,90.0,24.0,112.0
36,61.0,28.0,196.0
23,75.0,12.0,53.0
39,53.0,6.0,25.0
20,71.0,25.0,151.0
51,85.0,23.0,143.0
35,63.0,25.0,147.0
28,80.0,12.0,44.0
39,73.0,16.0,91.0
55,84.0,9.0,42.0
28,85.0,26.0,172.0
21,68.0,6.0,23.0
58,97.0,16.0,61.0
66,51.0,22.0,150.0
41,89.0,6.0,26.0
34,90.0,12.0,53.0
36,98.0,11.0,52.0
20,102.0,4.0,15.0
50,74.0,11.0,48.0
71,74.0,29.0,191.0
69,93.0,3.0,18.0
39,76.0,16.0,87.0
29,60.0,18.0,103.0
33,86.0,30.0,188.0
29,67.0,30.0,152.0
44,75.0,27.0,193.0
57,58.0,12.0,63.0
48,65.0,7.0,24.0
22,62.0,4.0,13.0
67,66.0,28.0,195.0
61,61.0,16.0,95.0
53,69.0,12.0,62.0
69,92.0,6.0,34.0
37,89.0,6.0,26.0
46,72.0,15.0,83.0
29,82.0,5.0,15.0
25,83.0,13.0,52.0
61,61.0,3.0,13.0
75,89.0,13.0,60.0
26,65.0,12.0,54.0
52,67.0,3.0,13.0
38,56.0,7.0,27.0
42,80.0,1.0,2.0
31,87.0,3.0,11.0
33,77.0,3.0,7.0
59,79.0,27.0,203.0
57,74.0,22.0,158.0
28,99.0,18.0,100.0
46,76.0,21.0,121.0
60,99.0,22.0,146.0
55,61.0,17.0,108.0
26,75.0,12.0,49.0
35,78.0,8.0,25.0
22,49.0,23.0,120.0
67,93.0,12.0,73.0
28,61.0,8.0,31.0
28,68.0,3.0,10.0
50,74.0,21.0,127.0
70,84.0,8.0,44.0
66,96.0,22.0,184.0
21,81.0,1.0,2.0
33,56.0,19.0,101.0
30,64.0,11.0,47.0
39,77.0,10.0,43.0
37,87.0,8.0,35.0
70,67.0,12.0,66.0
42,60.0,7.0,26.0
54,87.0,14.0,96.0
23,65.0,4.0,11.0
67,57.0,10.0,45.0
21,99.0,15.0,74.0
47,87.0,23.0,150.0
55,89.0,10.0,39.0
31,67.0,29.0,152.0
52,93.0,14.0,86.0
27,71.0,12.0,52.0
71,70.0,11.0,73.0
27,56.0,17.0,96.0
65,68.0,21.0,124.0
29,64.0,29.0,201.0
65,65.0,2.0,8.0
28,86.0,22.0,126.0
56,66.0,13.0,71.0
26,54.0,24.0,138.0
54,57.0,26.0,156.0
54,72.0,15.0,69.0
39,70.0,22.0,117.0
38,73.0,14.0,55.0
36,73.0,2.0,4.0
63,82.0,16.0,83.0
32,93.0,15.0,89.0
64,65.0,25.0,149.0
40,60.0,17.0,88.0
25,81.0,16.0,73.0
54,108.0,18.0,115.0
26,88.0,15.0,62.0
61,112.0,23.0,164.0
24,61.0,23.0,119.0
27,84.0,11.0,40.0
64,96.0,13.0,76.0
44,54.0,20.0,92.0
24,78.0,10.0,20.0
24,75.0,20.0,91.0
44,101.0,8.0,35.0
40,64.0,25.0,149.0
24,79.0,28.0,163.0
47,98.0,9.0,28.0
23,69.0,14.0,65.0
29,73.0,18.0,99.0
31,111.0,27.0,197.0
28,55.0,11.0,42.0
27,48.0,3.0,12.0
22,73.0,12.0,48.0
28,94.0,5.0,21.0
57,77.0,21.0,130.0
35,67.0,7.0,29.0
38,89.0,26.0,171.0
33,82.0,21.0,114.0
37,83.0,29.0,177.0
28,76.0,7.0,23.0
28,55.0,28.0,194.0
28,79.0,22.0,126.0
58,61.0,19.0,108.0
28,69.0,13.0,68.0
39,89.0,15.0,63.0
25,66.0,4.0,14.0
70,73.0,16.0,107.0
76,58.0,5.0,22.0
69,89.0,9.0,55.0
20,56.0,22.0,116.0
57,92.0,8.0,41.0
28,87.0,18.0,68.0
49,101.0,16.0,91.0
35,83.0,16.0,91.0
53,102.0,2.0,10.0
23,53.0,25.0,161.0
50,97.0,20.0,104.0
22,88.0,3.0,5.0
59,98.0,14.0,79.0
28,54.0,8.0,31.0
44,77.0,4.0,11.0
49,82.0,13.0,55.0
39,79.0,1.0,2.0
45,102.0,1.0,4.0
46,70.0,9.0,43.0
31,83.0,2.0,5.0
21,74.0,9.0,33.0
29,80.0,9.0,36.0
42,87.0,10.0,57.0
65,78.0,30.0,256.0
60,78.0,19.0,92.0
52,102.0,5.0,20.0
44,89.0,13.0,66.0
66,68.0,19.0,117.0
44,106.0,15.0,77.0
24,63.0,12.0,45.0
33,98.0,27.0,196.0
23,82.0,14.0,48.0
65,84.0,9.0,41.0
41,56.0,11.0,61.0
38,83.0,30.0,184.0
26,67.0,13.0,58.0
68,60.0,16.0,91.0
23,68.0,17.0,75.0
74,57.0,26.0,170.0
73,92.0,2.0,5.0
62,67.0,21.0,130.0
36,63.0,23.0,141.0
36,52.0,28.0,197.0
26,63.0,18.0,107.0
76,93.0,30.0,250.0
27,71.0,15.0,62.0
73,78.0,3.0,12.0
52,81.0,19.0,134.0
26,80.0,11.0,26.0
25,86.0,11.0,50.0
20,61.0,18.0,84.0
47,85.0,8.0,44.0
22,70.0,27.0,162.0
78,60.0,9.0,43.0
74,99.0,28.0,230.0
77,94.0,12.0,99.0
32,66.0,26.0,165.0
28,58.0,10.0,48.0
78,105.0,4.0,25.0
44,81.0,22.0,123.0
74,86.0,22.0,165.0
29,64.0,21.0,103.0
46,60.0,23.0,156.0
43,82.0,21.0,115.0
40,88.0,11.0,47.0
36,67.0,10.0,49.0
50,98.0,3.0,13.0
28,94.0,11.0,48.0
50,58.0,17.0,86.0
33,53.0,7.0,28.0
46,63.0,19.0,124.0
26,54.0,5.0,22.0
34,79.0,21.0,85.0
26,70.0,19.0,123.0
28,70.0,14.0,64.0
37,64.0,28.0,162.0
27,58.0,2.0,7.0
37,74.0,12.0,44.0
54,92.0,27.0,200.0
71,59.0,23.0,151.0
20,97.0,14.0,72.0
60,60.0,18.0,86.0
57,96.0,29.0,230.0
33,57.0,1.0,3.0
55,75.0,9.0,43.0
37,68.0,5.0,21.0
65,85.0,22.0,181.0
51,49.0,8.0,35.0
20,74.0,28.0,165.0
51,70.0,22.0,108.0
38,59.0,22.0,148.0
26,57.0,21.0,104.0
56,87.0,18.0,114.0
22,58.0,25.0,132.0
31,70.0,17.0,74.0
37,70.0,21.0,136.0
60,79.0,1.0,5.0
26,58.0,14.0,59.0
75,72.0,23.0,177.0
67,78.0,24.0,167.0
36,69.0,13.0,70.0
67,75.0,7.0,29.0
77,75.0,12.0,71.0
63,52.0,17.0,111.0
42,81.0,8.0,27.0
29,49.0,10.0,54.0
65,68.0,17.0,104.0
27,79.0,21.0,100.0
26,58.0,8.0,30.0
49,62.0,10.0,51.0
26,92.0,29.0,154.0
58,77.0,14.0,72.0
29,67.0,13.0,58.0
20,99.0,21.0,131.0
35,65.0,3.0,8.0
40,72.0,23.0,132.0
38,100.0,29.0,219.0
72,84.0,13.0,67.0
67,57.0,9.0,44.0
40,56.0,27.0,164.0
29,82.0,28.0,206.0
54,54.0,17.0,99.0
40,64.0,2.0,9.0
20,59.0,13.0,63.0
47,69.0,9.0,52.0
41,65.0,26.0,166.0
34,81.0,20.0,121.0
36,70.0,7.0,32.0
55,112.0,7.0,34.0
38,70.0,9.0,43.0
71,73.0,5.0,21.0
65,78.0,25.0,166.0
29,104.0,22.0,126.0
52,86.0,8.0,27.0
76,112.0,6.0,37.0
68,100.0,13.0,94.0
22,49.0,10.0,55.0
27,54.0,10.0,52.0
42,84.0,11.0,53.0
23,81.0,18.0,70.0
21,83.0,24.0,120.0
30,65.0,29.0,201.0
48,84.0,25.0,147.0
32,58.0,8.0,35.0
24,79.0,12.0,27.0
23,87.0,9.0,35.0
24,50.0,28.0,158.0
70,57.0,3.0,16.0
25,79.0,23.0,121.0
48,84.0,17.0,92.0
68,66.0,28.0,189.0
35,88.0,28.0,188.0
42,96.0,24.0,177.0
23,58.0,9.0,41.0
23,95.0,18.0,70.0
44,55.0,11.0,54.0
77,83.0,16.0,104.0
32,76.0,9.0,43.0
53,55.0,12.0,54.0
42,72.0,10.0,45.0
59,88.0,24.0,145.0
70,60.0,2.0,7.0
65,77.0,9.0,50.0
28,55.0,24.0,149.0
30,63.0,15.0,66.0
46,66.0,8.0,33.0
54,94.0,29.0,216.0
20,48.0,13.0,72.0
25,52.0,6.0,20.0
20,93.0,16.0,76.0
56,76.0,7.0,30.0
47,57.0,26.0,164.0
25,50.0,8.0,40.0
33,75.0,29.0,196.0
43,64.0,19.0,114.0
61,58.0,25.0,168.0
36,101.0,8.0,33.0
22,61.0,27.0,159.0
54,72.0,22.0,173.0
37,83.0,18.0,93.0
70,83.0,1.0,3.0
24,78.0,27.0,161.0
21,79.0,9.0,23.0
20,48.0,14.0,68.0
62,68.0,13.0,71.0
70,66.0,13.0,77.0
28,52.0,6.0,23.0
78,82.0,3.0,16.0
74,58.0,23.0,138.0
34,64.0,11.0,49.0
29,91.0,21.0,133.0
54,91.0,14.0,95.0
35,77.0,28.0,177.0
46,47.0,22.0,153.0
47,65.0,2.0,6.0
37,87.0,29.0,218.0
33,62.0,4.0,14.0
30,68.0,14.0,59.0
22,75.0,9.0,45.0
79,52.0,8.0,34.0
50,111.0,28.0,251.0
50,68.0,25.0,144.0
25,85.0,22.0,106.0
73,62.0,6.0,28.0
58,87.0,8.0,44.0
73,93.0,27.0,221.0
21,55.0,14.0,64.0
25,66.0,4.0,16.0
35,97.0,16.0,103.0
45,93.0,2.0,3.0
65,66.0,15.0,70.0
63,86.0,20.0,136.0
62,63.0,15.0,79.0
33,77.0,22.0,127.0
32,63.0,20.0,108.0
32,88.0,15.0,87.0
31,46.0,28.0,172.0
51,89.0,17.0,115.0
58,72.0,18.0,119.0
50,69.0,24.0,120.0
71,85.0,17.0,124.0
23,59.0,29.0,219.0
23,67.0,26.0,124.0
32,54.0,14.0,70.0
61,91.0,25.0,223.0
24,74.0,21.0,88.0
20,78.0,16.0,61.0
72,80.0,15.0,122.0
44,61.0,6.0,26.0
23,85.0,19.0,81.0
79,110.0,8.0,48.0
50,81.0,6.0,21.0
31,76.0,14.0,47.0
49,85.0,17.0,88.0
78,70.0,26.0,193.0
41,73.0,17.0,90.0
32,75.0,20.0,65.0
58,90.0,6.0,25.0
38,52.0,25.0,144.0
74,64.0,13.0,78.0
26,89.0,9.0,31.0
22,60.0,19.0,112.0
22,50.0,4.0,15.0
34,62.0,21.0,110.0
33,59.0,23.0,143.0
30,73.0,9.0,29.0
76,100.0,20.0,143.0
43,84.0,4.0,14.0
55,64.0,28.0,189.0
30,60.0,15.0,81.0
54,92.0,8.0,41.0
49,75.0,17.0,92.0
77,79.0,4.0,17.0
69,76.0,23.0,157.0
40,74.0,10.0,44.0
27,79.0,5.0,16.0
31,88.0,11.0,60.0
36,84.0,3.0,6.0
79,93.0,5.0,32.0
21,83.0,3.0,8.0
23,69.0,29.0,166.0
29,87.0,17.0,80.0
60,52.0,11.0,49.0
23,84.0,24.0,156.0
39,62.0,2.0,6.0
32,60.0,11.0,61.0
20,57.0,14.0,68.0
59,48.0,15.0,95.0
52,61.0,18.0,85.0
35,79.0,28.0,170.0
21,69.0,18.0,88.0
39,65.0,4.0,16.0
28,66.0,17.0,57.0
66,65.0,22.0,150.0
25,65.0,6.0,25.0
27,59.0,13.0,55.0
73,121.0,27.0,266.0
67,101.0,25.0,191.0
71,62.0,21.0,126.0
21,60.0,11.0,39.0
79,97.0,2.0,10.0
20,60.0,23.0,128.0
38,61.0,22.0,152.0
31,54.0,5.0,21.0
25,76.0,24.0,129.0
26,100.0,25.0,186.0
48,71.0,10.0,42.0
22,81.0,17.0,73.0
49,49.0,25.0,180.0
22,94.0,25.0,193.0
41,63.0,6.0,25.0
49,84.0,6.0,22.0
45,69.0,29.0,167.0
43,76.0,29.0,207.0
32,91.0,21.0,139.0
34,91.0,21.0,109.0
38,64.0,12.0,53.0
26,66.0,20.0,112.0
23,68.0,22.0,102.0
28,89.0,28.0,170.0
22,91.0,28.0,172.0
22,68.0,3.0,11.0
51,87.0,19.0,130.0
42,98.0,24.0,171.0
24,59.0,27.0,173.0
67,55.0,23.0,136.0
63,68.0,29.0,199.0
46,60.0,23.0,141.0
46,54.0,28.0,177.0
53,75.0,3.0,9.0
53,74.0,17.0,96.0
38,72.0,3.0,5.0
28,62.0,22.0,118.0
75,76.0,18.0,112.0
20,71.0,9.0,27.0
65,64.0,17.0,85.0
57,60.0,27.0,191.0
35,63.0,9.0,40.0
26,84.0,1.0,3.0
22,51.0,9.0,35.0
60,64.0,2.0,9.0
22,96.0,20.0,92.0
79,82.0,16.0,80.0
42,68.0,8.0,33.0
64,76.0,1.0,3.0
40,79.0,17.0,102.0
66,97.0,15.0,99.0
28,91.0,28.0,151.0
25,67.0,11.0,52.0
32,56.0,6.0,21.0
37,66.0,19.0,93.0
74,57.0,18.0,120.0
60,66.0,3.0,13.0
25,54.0,5.0,22.0
44,68.0,16.0,92.0
71,68.0,24.0,147.0
31,109.0,21.0,105.0
26,60.0,20.0,115.0
41,69.0,15.0,76.0
23,61.0,8.0,35.0
57,94.0,28.0,251.0
33,81.0,19.0,105.0
58,73.0,19.0,109.0
33,66.0,14.0,58.0
50,63.0,9.0,43.0
46,90.0,17.0,88.0
32,65.0,14.0,54.0
26,60.0,21.0,110.0
38,73.0,11.0,54.0
37,74.0,22.0,126.0
21,90.0,21.0,86.0
46,83.0,25.0,152.0
